date,S1_pixel_ID,VH,VV,roughness_p5,roughness_p25,roughness_p75,roughness_p95,VV_GLCM_cor,VV_GLCM_mean,VV_GLCM_var,VH_GLCM_mean,VH_GLCM_cor,VH_GLCM_var
0218,237,0.0525229,0.1200331,0.0008664,0.0016175,0.0039962,0.0079048,1.0,62.0,1922.0,59.7972221,0.9920528,1806.708374
0218,975,0.0333044,0.1061223,0.0007553,0.0013532,0.0030579,0.0054401,1.0,62.0,1922.0,59.7722206,0.9916621,1805.6888428
0218,1233,0.0172392,0.0877166,0.0007181,0.0012621,0.0027786,0.0049444,1.0,62.0,1922.0,59.5499992,0.99152,1792.4499512
0218,568,0.0114757,0.0811049,0.0007392,0.0013084,0.0029128,0.005255,1.0,62.0,1922.0,59.2222214,0.9900988,1774.75
0218,16,0.0318892,0.1374845,0.0008975,0.0017374,0.0050957,0.0116894,1.0,62.0,1922.0,59.2166672,0.9899082,1780.3166504
0218,578,0.0341801,0.1839228,0.0008885,0.0016577,0.0040116,0.0079179,1.0,62.0,1922.0,58.8416672,0.987818,1761.4749756
0218,1539,0.0204179,0.1865978,0.0008334,0.001518,0.0035555,0.0064756,1.0,62.0,1922.0,58.7361107,0.9868942,1756.430542
0218,572,0.0134689,0.1222953,0.0007279,0.001289,0.0028377,0.0049212,1.0,62.0,1922.0,58.5305557,0.9867132,1744.2138672
0218,1546,0.0118295,0.0886128,0.0006552,0.0011135,0.0022591,0.0036858,1.0,62.0,1922.0,58.1972237,0.9851969,1726.1750488
0218,1387,0.0339851,0.2131093,0.0010604,0.0020452,0.0054327,0.0107276,1.0,62.0,1922.0,58.3083344,0.9848469,1739.4694824
0218,72,0.0240347,0.2767728,0.0007984,0.0014317,0.0032228,0.0058364,1.0,62.0,1922.0,57.7638893,0.9810723,1713.6861572
0218,248,0.0129823,0.2266998,0.0008828,0.0016658,0.0040493,0.0073671,1.0,62.0,1922.0,57.5833321,0.9794261,1705.2388916
0218,51,0.010884,0.1486395,0.0007068,0.0012496,0.0027406,0.0048154,1.0,62.0,1922.0,57.4472237,0.9799298,1696.1306152
0218,1513,0.0092052,0.1264702,0.000633,0.0010829,0.0022214,0.0037177,1.0,62.0,1922.0,57.0944443,0.9782313,1676.972168
0218,573,0.0201813,0.2429096,0.0008919,0.0016438,0.0040793,0.0081621,1.0,62.0,1922.0,56.913887,0.97618,1675.180542
0218,653,0.010359,0.1928212,0.0009185,0.0017033,0.004082,0.0078196,1.0,62.0,1922.0,56.625,0.9738532,1661.2416992
0218,1342,0.0101292,0.1495949,0.0006864,0.0011875,0.0025672,0.004507,1.0,62.0,1922.0,56.4694443,0.9741783,1651.1694336
0218,88,0.0063009,0.1443791,0.0006219,0.0010572,0.0021576,0.0036816,1.0,62.0,1922.0,56.1555557,0.9726078,1634.083374
0218,1414,0.0115827,0.156498,0.0009874,0.0018931,0.0052183,0.0126647,1.0,62.0,1922.0,55.875,0.9695763,1631.1306152
0218,778,0.0069198,0.1412875,0.0007563,0.0013535,0.003143,0.0062605,1.0,62.0,1922.0,55.3694458,0.9656817,1607.5805664
0218,265,0.0068036,0.1175642,0.0008441,0.0015544,0.003652,0.0066149,1.0,62.0,1922.0,55.2305565,0.9654077,1599.5028076
0218,1206,0.0071208,0.0913076,0.0007296,0.0013104,0.0030667,0.0060855,1.0,62.0,1922.0,54.9000015,0.9634848,1581.6833496
0218,681,0.0259179,0.1684521,0.0008442,0.0015435,0.0034628,0.0060307,1.0,62.0,1922.0,59.8388901,0.9934687,1803.277832
0218,1324,0.0196279,0.0943016,0.0009478,0.0017817,0.0044467,0.0083092,1.0,62.0,1922.0,58.7805557,0.9891521,1750.2027588
0218,539,0.0187767,0.0676975,0.0010722,0.002072,0.0055467,0.0103274,1.0,62.0,1922.0,56.7222214,0.9800762,1653.2443848
0218,1326,0.0150301,0.0595607,0.0008444,0.0015817,0.0040436,0.0085961,1.0,62.0,1922.0,55.1111107,0.9743626,1573.6555176
0218,1085,0.0170266,0.073239,0.0008454,0.0015275,0.0035483,0.0064113,1.0,62.0,1922.0,52.5,0.9662446,1457.0500488
0218,902,0.0115931,0.1043895,0.0008124,0.0014886,0.0035341,0.0067704,1.0,62.0,1922.0,59.3194427,0.99147,1775.7583008
0218,854,0.0101146,0.0704454,0.0009273,0.0017472,0.0045157,0.0088512,1.0,62.0,1922.0,58.0888901,0.9856827,1717.4277344
0218,184,0.0140031,0.0565105,0.000856,0.0015878,0.0041312,0.0087909,1.0,62.0,1922.0,55.9166679,0.9761293,1617.0444336
0218,204,0.0101336,0.047653,0.0008928,0.0016993,0.0046438,0.0109782,1.0,62.0,1922.0,54.294445,0.9689425,1539.4388428
0218,1442,0.0072726,0.049563,0.0009135,0.0016966,0.0040889,0.0075275,1.0,62.0,1922.0,51.6444435,0.9591109,1422.8166504
0218,722,0.0105394,0.0679421,0.0007637,0.0013683,0.0030838,0.0056599,1.0,62.0,1922.0,58.5972214,0.9878341,1741.4361572
0218,1576,0.0115379,0.0477059,0.0008722,0.0015976,0.0037877,0.0073221,1.0,62.0,1922.0,57.413887,0.9812829,1686.3638916
0218,591,0.010973,0.0599126,0.0009153,0.0017206,0.0043926,0.0082374,1.0,62.0,1922.0,55.3111115,0.9712233,1590.7944336
0218,1351,0.0070545,0.0614097,0.000941,0.0017949,0.0050821,0.0105882,1.0,62.0,1922.0,53.9388885,0.9635838,1526.1833496
0218,557,0.0092616,0.0530458,0.0008697,0.0015666,0.0035348,0.0061369,1.0,62.0,1922.0,51.5416679,0.953701,1422.3360596
0218,1338,0.0187251,0.0826479,0.0007047,0.0012561,0.0028459,0.0053703,1.0,62.0,1922.0,57.5527763,0.9825082,1692.0583496
0218,1518,0.0229269,0.0783215,0.0008062,0.0015002,0.0038593,0.0084589,1.0,62.0,1922.0,56.3277779,0.9745306,1636.388916
0218,639,0.014671,0.0856962,0.0008214,0.0014922,0.0035339,0.0064966,1.0,62.0,1922.0,54.2611122,0.9641662,1543.8555908
0218,1221,0.0070538,0.082963,0.0007152,0.0012399,0.0027413,0.0046427,1.0,62.0,1922.0,53.1333351,0.9573668,1491.0111084
0218,1258,0.0109411,0.0660027,0.0008541,0.0015584,0.0036773,0.0066396,1.0,62.0,1922.0,51.0083351,0.9476939,1400.3582764
0218,1145,0.018269,0.1358864,0.0006234,0.0010595,0.0022176,0.0038582,1.0,62.0,1922.0,56.4805565,0.9753569,1644.7027588
0218,167,0.0284736,0.1358751,0.0006419,0.001093,0.0022759,0.0039091,1.0,62.0,1922.0,55.2638893,0.9669941,1589.3638916
0218,822,0.0181782,0.1278076,0.0006931,0.0012395,0.0029008,0.0053192,1.0,62.0,1922.0,53.2638893,0.9563725,1500.1361084
0218,984,0.009775,0.131948,0.0006056,0.001009,0.0020133,0.0032715,1.0,62.0,1922.0,52.4388885,0.9517762,1460.2055664
0218,226,0.0063078,0.0958386,0.0006324,0.0010708,0.0022692,0.0041065,1.0,62.0,1922.0,50.6333351,0.9428743,1383.9832764
0218,1349,0.0090285,0.1045669,0.0006672,0.0011492,0.0024246,0.0040531,1.0,62.0,1922.0,55.5611115,0.9695708,1602.9943848
0218,210,0.0207568,0.1031814,0.0005994,0.0010095,0.0020175,0.0032285,1.0,62.0,1922.0,54.4388885,0.9613219,1552.2722168
0218,795,0.0237232,0.1331193,0.0006306,0.0010697,0.0022099,0.003812,1.0,62.0,1922.0,52.5222206,0.9508094,1466.7443848
0218,1239,0.0198695,0.1483845,0.0006264,0.0010537,0.0021562,0.0036674,1.0,62.0,1922.0,51.8638878,0.9470628,1435.1916504
0218,1152,0.0089833,0.0850782,0.0005804,0.0009706,0.0019601,0.0033913,1.0,62.0,1922.0,50.336113,0.939064,1370.791626
0218,1311,0.012871,0.0626321,0.0016251,0.0035937,0.0104635,0.0224005,1.0,62.0,1922.0,50.1111107,0.951629,1358.7110596
0218,907,0.0108987,0.0586906,0.0014052,0.0029239,0.0081196,0.0173167,1.0,62.0,1922.0,49.3277779,0.9439933,1328.5111084
0218,1433,0.019231,0.0654875,0.0010097,0.0019096,0.0048889,0.0100961,1.0,62.0,1922.0,49.538887,0.9404705,1343.3111572
0218,66,0.0168882,0.0574465,0.0008873,0.0016287,0.003765,0.0067255,1.0,62.0,1922.0,49.4166679,0.9390315,1338.305542
0218,622,0.0072174,0.0586697,0.000733,0.0012712,0.0027683,0.0047337,1.0,62.0,1922.0,49.5944443,0.938261,1344.0999756
0218,1217,0.0057127,0.033068,0.0005944,0.0009744,0.0019109,0.0030383,1.0,62.0,1922.0,49.788887,0.9362581,1349.888916
0218,138,0.0071686,0.0529147,0.000742,0.0012925,0.0028201,0.0048031,1.0,62.0,1922.0,54.3388901,0.9603274,1552.4277344
0218,827,0.0123496,0.0545223,0.0006745,0.0011558,0.002411,0.0039264,1.0,62.0,1922.0,53.2222214,0.9515061,1502.0222168
0218,359,0.0236078,0.0884365,0.0006589,0.001114,0.002292,0.0037941,1.0,62.0,1922.0,51.3027763,0.9398917,1416.5638428
0218,1434,0.0242471,0.0987891,0.0006585,0.0011326,0.0024129,0.0040719,1.0,62.0,1922.0,50.7222214,0.9381176,1388.5666504
0218,325,0.0177171,0.0793995,0.0006172,0.001036,0.0021151,0.0037443,1.0,62.0,1922.0,49.3444443,0.9323596,1330.5666504
0218,6,0.0070589,0.044944,0.0006098,0.0010239,0.0020923,0.0034653,1.0,62.0,1922.0,49.3583336,0.9312526,1330.1916504
0218,589,0.0027346,0.0291306,0.0012954,0.0026216,0.0070882,0.0156144,1.0,62.0,1922.0,48.2777786,0.9228069,1289.9832764
0218,1445,0.0020722,0.0374278,0.0011926,0.0027738,0.009115,0.0205393,1.0,62.0,1922.0,49.086113,0.9285367,1331.4139404
0218,1541,0.002341,0.0440844,0.0018239,0.0039513,0.0110362,0.0244785,1.0,62.0,1922.0,48.461113,0.9231181,1306.9111328
0218,1453,0.0137064,0.0398999,0.0011024,0.0022102,0.0064591,0.0152987,1.0,62.0,1922.0,48.1472206,0.9299247,1279.8527832
0218,134,0.0054721,0.0516879,0.0012903,0.0025948,0.0066921,0.0153035,1.0,62.0,1922.0,47.7027779,0.9116351,1273.8527832
0218,349,0.0028815,0.0364051,0.0016115,0.0034896,0.0095896,0.0202134,1.0,62.0,1922.0,48.6666679,0.9215404,1320.5666504
0218,123,0.0104343,0.0324338,0.0007772,0.0013855,0.0031175,0.0059277,1.0,62.0,1922.0,48.2194443,0.9303122,1284.4194336
0218,1410,0.0058538,0.0603388,0.0011158,0.0022012,0.0056982,0.0107331,1.0,62.0,1922.0,47.9111099,0.9139926,1284.6444092
0218,1370,0.0045909,0.0494572,0.0010341,0.0019155,0.0044409,0.007889,1.0,62.0,1922.0,48.9166679,0.924725,1332.8166504
0218,1488,0.0047036,0.0339055,0.0007157,0.0012767,0.0030758,0.0060575,1.0,62.0,1922.0,48.7555542,0.9321347,1307.083374
0218,457,0.0044479,0.0509873,0.000706,0.0012426,0.0028755,0.0055648,1.0,62.0,1922.0,48.1805573,0.916707,1289.9250488
0218,324,0.0064814,0.0720473,0.0007164,0.001279,0.0031282,0.0066121,1.0,62.0,1922.0,48.080555,0.9147719,1285.7972412
0218,1279,0.0059381,0.0721145,0.0008821,0.0016486,0.0043854,0.009285,1.0,62.0,1922.0,48.6555557,0.9193665,1316.4499512
0218,18,0.0102847,0.0645494,0.0011484,0.0022436,0.0058574,0.0112551,1.0,62.0,1922.0,49.7249985,0.9304118,1367.847168
0218,260,0.0038329,0.0271023,0.0006068,0.0010126,0.002061,0.00347,1.0,62.0,1922.0,49.2999992,0.9307559,1329.916626
0218,930,0.0026494,0.0464885,0.0006431,0.0011215,0.002513,0.0046644,1.0,62.0,1922.0,48.9000015,0.9191976,1319.2667236
0218,1019,0.0060207,0.0677218,0.0006819,0.0011751,0.0025739,0.0048557,1.0,62.0,1922.0,48.8805542,0.9180949,1319.4472656
0218,533,0.0103938,0.0510962,0.0008041,0.0014482,0.0033059,0.0059005,1.0,62.0,1922.0,49.4361115,0.9224176,1348.9250488
0218,507,0.0167096,0.0596594,0.0010205,0.0019118,0.0044425,0.0076449,1.0,62.0,1922.0,50.4111099,0.9324719,1395.5500488
0218,455,0.0046261,0.0433134,0.0013046,0.0028304,0.0091333,0.0257278,1.0,62.0,1922.0,50.6805573,0.94225,1407.9361572
0218,1127,0.0058326,0.0284443,0.0020685,0.0048688,0.013238,0.0291264,1.0,62.0,1922.0,50.1833344,0.9380108,1388.6833496
0218,1002,0.0099844,0.041935,0.0022437,0.0053046,0.0148949,0.0351641,1.0,62.0,1922.0,50.3499985,0.9373906,1399.5944824
0218,1458,0.0143737,0.0478128,0.0013641,0.002882,0.0082768,0.0191741,1.0,62.0,1922.0,50.6305542,0.9410448,1412.1361084
0218,1049,0.0111069,0.0521902,0.0012402,0.0024912,0.0065861,0.0135387,1.0,62.0,1922.0,51.3527794,0.9458842,1442.2249756
0218,70,0.0078848,0.0559382,0.001199,0.0023591,0.0058858,0.0110204,1.0,62.0,1922.0,51.9166679,0.9468691,1463.472168
0218,1191,0.0031706,0.0340813,0.0006691,0.0011552,0.0024833,0.004251,1.0,62.0,1922.0,49.3138885,0.9270971,1329.8138428
0218,1403,0.0039023,0.0306176,0.0006982,0.0012282,0.0027477,0.0049605,1.0,62.0,1922.0,49.1833344,0.9212905,1328.6555176
0218,762,0.0088715,0.0374264,0.000693,0.0012061,0.0026388,0.0045187,1.0,62.0,1922.0,49.3194427,0.9222071,1336.347168
0218,996,0.0165154,0.0279466,0.0007557,0.0013484,0.0031314,0.0058123,1.0,62.0,1922.0,49.8194427,0.9259286,1362.8360596
0218,1076,0.0158914,0.043462,0.0009333,0.0017307,0.004091,0.0075486,1.0,62.0,1922.0,50.7805557,0.9357241,1408.6417236
0218,961,0.0107177,0.0647297,0.0011518,0.0022217,0.0055429,0.0104095,1.0,62.0,1922.0,52.2222214,0.9497126,1472.8666992
0218,328,0.0412256,0.1727725,0.0010112,0.0020513,0.0066978,0.0173306,1.0,62.0,1922.0,52.0888901,0.9486237,1481.7667236
0218,406,0.0063713,0.0838915,0.000865,0.0015981,0.0038429,0.0071053,1.0,62.0,1922.0,54.4416656,0.958751,1563.875
0218,992,0.0044908,0.0658715,0.0007817,0.0014098,0.0031719,0.0056654,1.0,62.0,1922.0,54.4388885,0.9603832,1561.4888916
0218,161,0.0052283,0.0404569,0.0007859,0.001434,0.0034891,0.0068729,1.0,62.0,1922.0,54.2333336,0.9595185,1549.8166504
0218,746,0.0110181,0.0444663,0.0009655,0.001826,0.0044903,0.0083649,1.0,62.0,1922.0,53.75,0.9504958,1533.3166504
0218,1302,0.0049765,0.0266398,0.0007838,0.0014009,0.003107,0.00523,1.0,62.0,1922.0,53.7555542,0.9517522,1533.6333008
0218,228,0.0033006,0.0206581,0.0007602,0.001361,0.0030559,0.0056011,1.0,62.0,1922.0,53.5499992,0.9502586,1523.5444336
0218,15,0.0085216,0.0137458,0.0008981,0.0017129,0.0043905,0.0089193,1.0,62.0,1922.0,53.4222221,0.9495757,1516.7944336
0218,1082,0.0024759,0.0194751,0.0007948,0.0014142,0.0031438,0.0053864,1.0,62.0,1922.0,53.163887,0.9467332,1506.097168
0218,1044,0.0120839,0.0210071,0.000855,0.0015604,0.0035721,0.0062893,1.0,62.0,1922.0,53.4000015,0.9489923,1517.7443848
0218,991,0.0040025,0.0438779,0.0008472,0.0015368,0.0035137,0.0062275,1.0,62.0,1922.0,53.1444435,0.9458998,1508.9277344
0218,1358,0.0135308,0.0765417,0.0009261,0.0017475,0.0045114,0.0092536,1.0,62.0,1922.0,53.875,0.9527844,1540.5083008
0218,527,0.0038777,0.0894613,0.0008631,0.0015735,0.0036933,0.0063799,1.0,62.0,1922.0,53.6083336,0.9491125,1532.3027344
0218,625,0.0299077,0.1595298,0.0008142,0.0014535,0.0032712,0.0057775,1.0,62.0,1922.0,54.4361115,0.9553893,1567.6972656
0218,1304,0.0110176,0.1218823,0.0009924,0.0018991,0.0047678,0.008811,1.0,62.0,1922.0,54.2638893,0.9519622,1564.3360596
0218,220,0.005448,0.0285785,0.0007145,0.0012759,0.0029573,0.0054129,1.0,62.0,1922.0,53.6916656,0.9563481,1521.569458
0218,90,0.0089243,0.037865,0.0007044,0.0012099,0.0025534,0.0042636,1.0,62.0,1922.0,52.5499992,0.9469513,1469.9277344
0218,1525,0.0160122,0.0438425,0.0006866,0.001204,0.0025713,0.0042415,1.0,62.0,1922.0,50.5888901,0.9340348,1383.305542
0218,648,0.0192682,0.060206,0.0006536,0.0011108,0.0022939,0.0038355,1.0,62.0,1922.0,49.8138885,0.9315517,1348.097168
0218,753,0.0225883,0.0789245,0.0006178,0.0010462,0.0020995,0.0035555,1.0,62.0,1922.0,48.4777794,0.9268366,1293.527832
0218,1544,0.0060892,0.025488,0.0007352,0.001277,0.002796,0.0049398,1.0,62.0,1922.0,52.9277763,0.9458655,1492.166626
0218,1363,0.0085902,0.0446204,0.0006524,0.0010987,0.0022315,0.0036695,1.0,62.0,1922.0,51.7277794,0.9358031,1437.8499756
0218,1189,0.0124036,0.0564135,0.0006793,0.0011669,0.0024285,0.0039977,1.0,62.0,1922.0,49.6555557,0.9213811,1347.1444092
0218,1354,0.015244,0.1022517,0.0006368,0.0010727,0.0021924,0.0036467,1.0,62.0,1922.0,48.7000008,0.9183659,1304.805542
0218,561,0.02506,0.1569983,0.000637,0.0010896,0.0022313,0.0038235,1.0,62.0,1922.0,47.2861099,0.9138057,1248.5028076
0218,1481,0.005399,0.0264604,0.0007673,0.0013662,0.0031156,0.0056193,1.0,62.0,1922.0,52.5083351,0.9418591,1473.6694336
0218,1225,0.0087082,0.0511855,0.0006946,0.0011895,0.0025481,0.0044087,1.0,62.0,1922.0,51.169445,0.9318321,1412.6472168
0218,775,0.0122762,0.0944705,0.0006957,0.0012071,0.0026329,0.0045288,1.0,62.0,1922.0,48.9666672,0.9175757,1316.4943848
0218,889,0.0147222,0.2129889,0.0006574,0.0011251,0.0023724,0.003955,1.0,62.0,1922.0,47.8138885,0.9142445,1264.8693848
0218,841,0.0188317,0.299155,0.0006165,0.0010326,0.0020423,0.0032694,1.0,62.0,1922.0,46.2694435,0.9096661,1203.7138672
0218,801,0.0061195,0.0530419,0.0007318,0.0012816,0.0027699,0.0046186,1.0,62.0,1922.0,52.336113,0.9407825,1470.8027344
0218,796,0.0075142,0.0494223,0.0007092,0.0012308,0.0026767,0.0048174,1.0,62.0,1922.0,51.0,0.9310355,1408.5333252
0218,529,0.009766,0.0897703,0.0006787,0.0011458,0.002361,0.0038882,1.0,62.0,1922.0,48.7805557,0.9165111,1311.1193848
0218,666,0.0169303,0.2351505,0.0006434,0.001091,0.0022621,0.003808,1.0,62.0,1922.0,47.5138893,0.9130881,1252.8972168
0218,1169,0.0229887,0.2317767,0.0006662,0.0011375,0.0023707,0.0039804,1.0,62.0,1922.0,45.8472214,0.9082773,1185.0638428
0218,908,0.0032709,0.083776,0.000871,0.0016426,0.0043045,0.0087308,1.0,62.0,1922.0,52.7638893,0.9444704,1492.4472656
0218,798,0.0037649,0.0687648,0.0007644,0.0013633,0.0031082,0.0057932,1.0,62.0,1922.0,51.4361115,0.9357067,1429.430542
0218,674,0.0071514,0.087456,0.0007248,0.0012939,0.0029381,0.0052178,1.0,62.0,1922.0,49.2999992,0.9213088,1334.1888428
0218,124,0.0175046,0.1821026,0.000731,0.0012961,0.0028428,0.0048755,1.0,62.0,1922.0,47.9055557,0.9177738,1268.3166504
0218,1478,0.0240535,0.2121319,0.0007065,0.0012311,0.0026326,0.0044678,1.0,62.0,1922.0,46.0111122,0.9133246,1188.4055176
0218,883,0.0175473,0.0620126,0.0006117,0.0010181,0.002025,0.0032251,1.0,62.0,1922.0,48.6416664,0.929072,1298.8527832
0218,97,0.0211319,0.1069365,0.0006648,0.0011513,0.0024294,0.0042415,1.0,62.0,1922.0,47.4249992,0.9211882,1251.680542
0218,499,0.0182374,0.1463611,0.0006926,0.0012235,0.0027144,0.0048942,1.0,62.0,1922.0,46.1749992,0.9173333,1196.9416504
0218,1194,0.0272783,0.1225683,0.0006612,0.0011577,0.0025128,0.0044317,1.0,62.0,1922.0,45.3694458,0.9147211,1161.5805664
0218,760,0.0223266,0.1594346,0.0007007,0.0012108,0.0025832,0.0043253,1.0,62.0,1922.0,45.0722237,0.9173927,1143.9000244
0218,1366,0.0056535,0.1113308,0.0008899,0.0016388,0.0041096,0.0082168,1.0,62.0,1922.0,53.4055557,0.9466692,1524.9666748
0218,1509,0.0067411,0.1128269,0.0007516,0.0013481,0.0031889,0.0060502,1.0,62.0,1922.0,52.0416679,0.9398515,1458.1972656
0218,1212,0.0066338,0.1033376,0.0006904,0.0011811,0.0025063,0.0042043,1.0,62.0,1922.0,49.8777771,0.9256073,1360.4222412
0218,538,0.0085452,0.1854881,0.0008351,0.0015181,0.0036325,0.0068379,1.0,62.0,1922.0,48.2166672,0.9223868,1280.638916
0218,96,0.0113071,0.2233558,0.0007019,0.0012127,0.0025473,0.0042626,1.0,62.0,1922.0,45.9722214,0.9187916,1183.0333252
0218,1092,0.0111404,0.1414035,0.0007532,0.0013486,0.0030822,0.0054902,1.0,62.0,1922.0,44.5222206,0.9199067,1116.6833496
0218,502,0.0064786,0.0450377,0.0006496,0.0011043,0.0023249,0.0041011,1.0,62.0,1922.0,48.9027786,0.9249794,1313.8249512
0218,503,0.0049616,0.0395589,0.0006736,0.0011548,0.0024174,0.0041007,1.0,62.0,1922.0,48.9222221,0.9216741,1318.4943848
0218,1493,0.0112445,0.0462464,0.0007175,0.0012369,0.0026618,0.0045588,1.0,62.0,1922.0,49.1722221,0.9238557,1331.8277588
0218,271,0.0144927,0.0437249,0.0007782,0.0013927,0.0030722,0.005199,1.0,62.0,1922.0,49.6305542,0.9272466,1356.1417236
0218,441,0.0109447,0.0373735,0.0008897,0.0016291,0.0037911,0.0067558,1.0,62.0,1922.0,50.5722237,0.9369936,1400.8277588
0218,233,0.0081837,0.048598,0.0007129,0.0012469,0.0027442,0.0047754,1.0,62.0,1922.0,47.7861099,0.918314,1271.5028076
0218,155,0.0044819,0.0348692,0.0007284,0.0012598,0.0026687,0.0044561,1.0,62.0,1922.0,47.9472237,0.9170002,1280.625
0218,55,0.0075293,0.051144,0.0007726,0.0013665,0.0031019,0.005427,1.0,62.0,1922.0,48.3111115,0.9205549,1298.8000488
0218,729,0.006771,0.0611438,0.0007882,0.0014035,0.0031043,0.0052505,1.0,62.0,1922.0,48.8694458,0.925906,1326.7305908
0218,515,0.0090148,0.0444033,0.0010168,0.0019176,0.0047285,0.0089007,1.0,62.0,1922.0,49.9055557,0.9371472,1374.9943848
0218,1527,0.0087628,0.0702976,0.0006959,0.0012023,0.0025686,0.0042704,1.0,62.0,1922.0,46.5916672,0.9148278,1219.9139404
0218,1187,0.0057087,0.0620341,0.0008062,0.0014183,0.0031417,0.0054085,1.0,62.0,1922.0,46.7527771,0.9124179,1229.9250488
0218,190,0.0057494,0.0544348,0.000838,0.0015263,0.0036094,0.0065112,1.0,62.0,1922.0,47.2861099,0.918318,1255.3083496
0218,1313,0.0044115,0.0743338,0.0007982,0.0014204,0.0031062,0.0051688,1.0,62.0,1922.0,47.9166679,0.9244068,1286.7110596
0218,177,0.0084588,0.0481115,0.0011649,0.0022265,0.0055008,0.0100476,1.0,62.0,1922.0,49.1472206,0.9374006,1343.2416992
0218,1039,0.0124427,0.115509,0.0008067,0.0014766,0.0035638,0.0069476,1.0,62.0,1922.0,45.5972214,0.9112862,1175.4083252
0218,1534,0.0062683,0.1369981,0.00085,0.0015216,0.0034062,0.0057302,1.0,62.0,1922.0,45.6805573,0.9068992,1182.6193848
0218,1422,0.0033681,0.0708648,0.0008836,0.0015919,0.0034692,0.0055538,1.0,62.0,1922.0,46.2444458,0.914184,1208.5944824
0218,346,0.0040422,0.0644402,0.0007943,0.0013971,0.0029966,0.0048602,1.0,62.0,1922.0,47.0999985,0.9213246,1249.6500244
0218,375,0.0049897,0.0484961,0.0011029,0.0020808,0.0049121,0.0083586,1.0,62.0,1922.0,48.4277763,0.9342391,1310.472168
0218,172,0.0111319,0.1287232,0.000741,0.0012792,0.0027609,0.0045589,1.0,62.0,1922.0,45.1361122,0.911637,1149.8972168
0218,1121,0.0042385,0.1067626,0.0008433,0.0014966,0.0033471,0.005798,1.0,62.0,1922.0,45.0833321,0.904254,1151.4832764
0218,299,0.0028006,0.0611118,0.0008488,0.0015276,0.0033946,0.0056184,1.0,62.0,1922.0,45.7583351,0.9136743,1182.569458
0218,783,0.0030704,0.0473049,0.0008699,0.0015796,0.0035058,0.0057415,1.0,62.0,1922.0,46.6833344,0.9212083,1227.4277344
0218,767,0.0053661,0.0658316,0.0010669,0.0020428,0.0048773,0.0088821,1.0,62.0,1922.0,48.086113,0.9340348,1291.9694824
0218,514,0.0138091,0.0651717,0.0013317,0.0027426,0.0076249,0.0186038,1.0,62.0,1922.0,51.9861107,0.9513674,1462.7249756
0218,1101,0.0157709,0.0551767,0.0014701,0.0030218,0.0077905,0.015771,1.0,62.0,1922.0,51.3666649,0.9521192,1437.944458
0218,461,0.0174771,0.0445761,0.0016769,0.0034668,0.0087046,0.0165232,1.0,62.0,1922.0,50.6972237,0.9523376,1409.2750244
0218,809,0.0139009,0.0369735,0.0015022,0.0030546,0.0072574,0.0124168,1.0,62.0,1922.0,49.9888878,0.9494348,1376.222168
0218,1323,0.0123747,0.0560704,0.0013483,0.0026773,0.0064937,0.0115784,1.0,62.0,1922.0,49.5750008,0.9485405,1355.597168
0218,620,0.0070158,0.0831779,0.0007579,0.0013334,0.0029659,0.0051866,1.0,62.0,1922.0,44.294445,0.9109134,1108.472168
0218,838,0.0038615,0.0577265,0.0008386,0.0015294,0.0035743,0.0063936,1.0,62.0,1922.0,44.1416664,0.9002538,1106.5028076
0218,19,0.0034909,0.0525479,0.0008263,0.0014679,0.0033027,0.005791,1.0,62.0,1922.0,44.8388901,0.9105277,1138.527832
0218,848,0.003284,0.0694494,0.000843,0.0015221,0.0033577,0.0054352,1.0,62.0,1922.0,45.8222237,0.9194487,1185.9943848
0218,1266,0.0051968,0.0887112,0.001075,0.0020373,0.0048644,0.0090053,1.0,62.0,1922.0,47.2666664,0.9318969,1253.3277588
0218,368,0.0093227,0.1161565,0.0012121,0.0024094,0.0059906,0.0108644,1.0,62.0,1922.0,48.7583351,0.9468796,1317.1861572
0218,416,0.0184188,0.1151876,0.000823,0.0014926,0.003445,0.0061949,1.0,62.0,1922.0,55.1277771,0.9564704,1602.9943848
0218,957,0.0215985,0.1039739,0.000752,0.0013216,0.0029043,0.0048458,1.0,62.0,1922.0,56.0416679,0.9627401,1643.6361084
0218,820,0.0320207,0.1152037,0.0008156,0.0014625,0.0033802,0.0062767,1.0,62.0,1922.0,57.0555573,0.9700753,1685.9000244
0218,444,0.0312272,0.1084287,0.0007639,0.0013722,0.0031648,0.0057643,1.0,62.0,1922.0,57.8555565,0.9744982,1724.4943848
0218,193,0.0588532,0.2020721,0.0007656,0.001403,0.003337,0.0058178,1.0,62.0,1922.0,59.0166664,0.9844322,1773.6055908
0218,806,0.1175596,0.3720303,0.0008188,0.0015409,0.0034921,0.0060179,1.0,62.0,1922.0,59.6027794,0.9870352,1802.5361328
0218,158,0.0102502,0.1221243,0.000791,0.0013873,0.0030391,0.0052328,1.0,62.0,1922.0,54.3722229,0.9530486,1567.5777588
0218,785,0.0136627,0.1446884,0.0007384,0.0012864,0.002794,0.0047718,1.0,62.0,1922.0,52.8472214,0.9450372,1493.9916992
0218,964,0.0110095,0.0980014,0.0007462,0.0013242,0.0032047,0.0067029,1.0,62.0,1922.0,50.6583328,0.9312239,1394.4194336
